Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider,Track
2017-04-30,"1'47""778",Larvitar,,<1,37.367,35.178,35.233,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,Bowser Kite,Dragon Driftway
2017-04-30,"1'47""692",Larvitar,,<1,37.230,35.232,35.230,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil,Dragon Driftway
2017-04-30,"1'47""617",Larvitar,,1,37.251,35.079,35.287,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil,Dragon Driftway
2017-05-01,"1'47""588",Larvitar,,<1,37.271,35.185,35.132,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil,Dragon Driftway
2017-05-01,"1'47""492",Larvitar,,<1,37.241,35.114,35.137,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil,Dragon Driftway
2017-05-01,"1'47""423",Larvitar,,1,37.207,35.109,35.107,10-0-0,1-1-1,Wario,Biddybuggy,Leaf Tires,MKTV Parafoil,Dragon Driftway
2017-05-02,"1'47""129",Larvitar,,<1,37.190,34.954,34.985,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Leaf Tires,Bowser Kite,Dragon Driftway
2017-05-02,"1'47""033",Larvitar,,1,37.058,34.958,35.017,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Leaf Tires,Bowser Kite,Dragon Driftway
2017-05-03,"1'46""987",Larvitar,,2,37.104,34.930,34.953,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Leaf Tires,Bowser Kite,Dragon Driftway
2017-05-05,"1'46""986",Larvitar,,<1,37.097,35.007,34.882,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Bowser Kite,Dragon Driftway
2017-05-05,"1'46""975",Larvitar,,<1,37.090,34.925,34.960,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Bowser Kite,Dragon Driftway
2017-05-05,"1'46""940",Larvitar,,1,37.113,34.915,34.912,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Bowser Kite,Dragon Driftway
2017-05-06,"1'46""922",Larvitar,,1,37.121,34.903,34.898,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Bowser Kite,Dragon Driftway
2017-05-07,"1'46""868",Larvitar,,9,37.019,34.949,34.900,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Bowser Kite,Dragon Driftway
2017-05-16,"1'46""307",Siaru,,<1,37.050,34.478,34.779,9-1-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Hylian Kite,Dragon Driftway
2017-05-16,"1'45""676",X treme,,<1,36.754,34.510,34.412,9-1-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-16,"1'44""723",X treme,,<1,36.691,33.968,34.064,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-16,"1'44""499",X treme,,<1,36.955,33.629,33.915,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-16,"1'44""116",X treme,,<1,36.399,33.684,34.033,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-16,"1'44""000",X treme,,<1,36.556,33.787,33.657,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-16,"1'43""942",X treme,,1,36.234,33.675,34.033,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-17,"1'43""927",Pyrax,,<1,36.181,33.903,33.843,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-17,"1'43""455",K4I,,<1,36.099,33.577,33.779,10-0-0,1-1-1,Waluigi,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-17,"1'43""423",X treme,,<1,35.996,33.725,33.702,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-17,"1'43""389",K4I,,<1,35.856,33.773,33.760,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-17,"1'43""342",K4I,,<1,36.056,33.625,33.661,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-17,"1'43""322",K4I,,<1,35.932,33.672,33.718,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-17,"1'43""274",X treme,,<1,35.996,33.625,33.653,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-17,"1'43""143",X treme,,<1,35.892,33.604,33.647,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-17,"1'43""095",K4I,,<1,35.939,33.528,33.628,10-0-0,1-1-1,Waluigi,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-17,"1'43""084",K4I,,<1,35.990,33.500,33.594,10-0-0,1-1-1,Waluigi,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-17,"1'42""952",K4I,,3,35.897,33.632,33.423,10-0-0,1-1-1,Waluigi,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-05-20,"1'42""917",X treme,,1,35.816,33.591,33.510,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Flower Glider,Dragon Driftway
2017-05-21,"1'42""908",K4I,,5,35.799,33.552,33.557,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Leaf Tires,Parachute,Dragon Driftway
2017-05-26,"1'42""790",Kazuo,,13,35.824,33.495,33.471,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-06-08,"1'42""788",Danny,,2,35.811,33.462,33.515,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2017-06-10,"1'42""764",どらさ,,3,35.770,33.540,33.454,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Paper Glider,Dragon Driftway
2017-06-13,"1'42""654",どらさ,,100,35.807,33.427,33.420,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Paper Glider,Dragon Driftway
2017-09-21,"1'42""570",どらさ,,44,35.738,33.442,33.390,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Paper Glider,Dragon Driftway
2017-11-04,"1'42""533",Lemon,,<1,35.774,33.431,33.328,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Paper Glider,Dragon Driftway
2017-11-04,"1'42""456",Lemon,,166,35.686,33.404,33.366,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Paper Glider,Dragon Driftway
2018-04-19,"1'42""401",そんちょう,,121,35.669,33.366,33.366,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Paper Glider,Dragon Driftway
2018-08-18,"1'42""388",もみ,,1,35.618,33.384,33.386,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2018-08-19,"1'42""366",もみ,,34,35.698,33.327,33.341,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Cloud Glider,Dragon Driftway
2018-09-22,"1'42""332",Jared,,4,35.642,33.377,33.313,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Paper Glider,Dragon Driftway
2018-09-26,"1'42""299",Jared,,32,35.648,33.322,33.329,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Paper Glider,Dragon Driftway
2018-10-28,"1'42""279",Jared,,28,35.641,33.383,33.255,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Paper Glider,Dragon Driftway
2018-11-25,"1'42""267",Jared,,130,35.564,33.398,33.305,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Paper Glider,Dragon Driftway
2019-04-04,"1'42""239",もみ,,120,35.647,33.306,33.286,10-0-0,1-1-1,Roy,Biddybuggy,Leaf Tires,Paper Glider,Dragon Driftway
2019-08-02,"1'42""202",ヨシ,,<1,35.580,33.324,33.298,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Dragon Driftway
2019-08-02,"1'41""913",Doodle,,1,35.457,33.310,33.146,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Cloud Glider,Dragon Driftway
2019-08-03,"1'41""706",K4I,,<1,35.378,33.232,33.096,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2019-08-03,"1'41""703",Alberto,,1,35.468,33.114,33.121,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2019-08-04,"1'41""683",Alberto,,<1,35.487,33.118,33.078,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2019-08-04,"1'41""640",Alberto,,<1,35.396,33.143,33.101,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2019-08-04,"1'41""540",K4I,,<1,35.325,33.033,33.182,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Cloud Glider,Dragon Driftway
2019-08-04,"1'41""507",Alberto,,1,35.402,33.093,33.012,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2019-08-05,"1'41""423",Alberto,,2,35.356,33.046,33.021,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2019-08-07,"1'41""420",Alberto,,1,35.466,32.977,32.977,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2019-08-08,"1'41""354",Alberto,,3,35.364,32.980,33.010,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2019-08-11,"1'41""284",Alberto,,<1,35.371,32.869,33.044,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Flower Glider,Dragon Driftway
2019-08-11,"1'41""250",Alberto,,1,35.347,32.963,32.940,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2019-08-12,"1'41""231",そうめん,,<1,35.289,32.923,33.019,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Dragon Driftway
2019-08-12,"1'41""148",そうめん,,1,35.278,32.971,32.899,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Dragon Driftway
2019-08-13,"1'41""137",Alberto,,<1,35.370,32.838,32.929,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Cloud Glider,Dragon Driftway
2019-08-13,"1'41""073",Alberto,,4,35.328,32.867,32.878,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2019-08-17,"1'40""975",そうめん,,286,35.219,32.851,32.905,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Dragon Driftway
2020-05-29,"1'40""892",Army,,79,35.236,32.847,32.809,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Dragon Driftway
2020-08-16,"1'40""803",そうめん,,167,35.210,32.831,32.762,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Dragon Driftway
2021-01-30,"1'40""786",Alberto,,65,35.204,32.814,32.768,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute,Dragon Driftway
2021-04-05,"1'40""757",そうめん,,1,35.181,32.742,32.834,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Dragon Driftway
2021-04-06,"1'40""632",そうめん,,6,35.192,32.719,32.721,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Dragon Driftway
2021-04-12,"1'40""620",Alberto,,684,35.106,32.729,32.785,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2023-02-25,"1'40""581",Alberto,,1,35.117,32.774,32.690,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Cloud Glider,Dragon Driftway
2023-02-26,"1'40""572",Alberto,,<1,35.195,32.711,32.666,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Cloud Glider,Dragon Driftway
2023-02-26,"1'40""540",Alberto,,11,35.100,32.760,32.680,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider,Dragon Driftway
2023-03-09,"1'40""306",Alberto,,26,34.997,32.794,32.515,10-0-0,1-1-1,Baby Mario,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2023-04-04,"1'40""237",Mana,,<1,34.917,32.750,32.570,10-0-0,1-1-1,Daisy,Biddybuggy,Roller,Paper Glider,Dragon Driftway
2023-04-04,"1'40""207",Alberto,,2,34.980,32.702,32.525,10-0-0,1-1-1,Dry Bones,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2023-04-06,"1'40""175",Alberto,,142,35.032,32.619,32.524,10-0-0,1-1-1,Dry Bones,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2023-08-26,"1'40""170",Mana,,4,34.847,32.599,32.724,10-0-0,1-1-1,Daisy,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2023-08-30,"1'40""081",Alberto,,335,34.877,32.719,32.485,10-0-0,1-1-1,Teal Inkling Boy,Biddybuggy,Azure Roller,Flower Glider,Dragon Driftway
2024-07-30,"1'40""065",Alberto,,<1,34.901,32.631,32.533,10-0-0,1-1-1,White Yoshi,Biddybuggy,Azure Roller,Paper Glider,Dragon Driftway
2024-07-30,"1'40""025",Alberto,,1,34.756,32.691,32.578,10-0-0,1-1-1,Yellow Yoshi,Biddybuggy,Azure Roller,Cloud Glider,Dragon Driftway
2024-07-31,"1'39""969",Alberto,,268,34.795,32.662,32.512,10-0-0,1-1-1,Yellow Yoshi,Biddybuggy,Azure Roller,Parachute,Dragon Driftway
2017-04-28,"1'46""646",Leo,,<1,36.893,34.696,35.057,10-0-0,1-1-1,Wario,Streetle,Slim,Super Glider,Super Bell Subway
2017-04-28,"1'46""565",Mattew,,<1,36.751,34.631,35.183,-,1-1-1,Morton,Blue Falcon,Leaf Tires,Super Glider,Super Bell Subway
2017-04-28,"1'46""529",Leo,,<1,36.773,34.683,35.073,-,1-1-1,Wario,Streetle,Slim,Super Glider,Super Bell Subway
2017-04-28,"1'46""098",Mattew,,<1,-,-,-,10-0-0,1-1-1,Morton,Blue Falcon,Azure Roller,Cloud Glider,Super Bell Subway
2017-04-28,"1'45""781",Mattew,,<1,-,-,-,10-0-0,1-1-1,Morton,Blue Falcon,Azure Roller,Cloud Glider,Super Bell Subway
2017-04-28,"1'45""649",Mattew,,<1,-,-,-,6-4-0,1-1-1,Morton,Blue Falcon,Azure Roller,Super Glider,Super Bell Subway
2017-04-28,"1'45""552",X treme,,<1,36.479,34.522,34.551,-,1-1-1,Morton,Streetle,Roller,Flower Glider,Super Bell Subway
2017-04-28,"1'45""296",Mattew,,<1,36.418,34.323,34.555,10-0-0,1-1-1,Morton,Streetle,Azure Roller,Cloud Glider,Super Bell Subway
2017-04-28,"1'45""211",X treme,,<1,36.361,34.314,34.536,10-0-0,1-1-1,Morton,Streetle,Roller,Flower Glider,Super Bell Subway
2017-04-28,"1'44""905",X treme,,1,36.369,34.280,34.256,-,1-1-1,Wario,Streetle,Roller,Flower Glider,Super Bell Subway
2017-04-29,"1'44""740",X treme,,1,36.295,34.185,34.260,10-0-0,1-1-1,Wario,Streetle,Roller,Flower Glider,Super Bell Subway
2017-04-30,"1'44""638",X treme,,<1,36.234,34.205,34.199,10-0-0,1-1-1,Wario,Streetle,Roller,Parafoil,Super Bell Subway
2017-04-30,"1'44""614",X treme,,<1,36.242,34.144,34.228,10-0-0,1-1-1,Wario,Streetle,Roller,Cloud Glider,Super Bell Subway
2017-04-30,"1'44""503",X treme,,<1,36.240,34.153,34.110,10-0-0,1-1-1,Wario,Streetle,Roller,Cloud Glider,Super Bell Subway
2017-04-30,"1'44""411",X treme,,1,36.188,34.143,34.080,9-1-0,1-1-1,Wario,Streetle,Roller,Cloud Glider,Super Bell Subway
2017-05-01,"1'44""161",X treme,,<1,36.200,34.033,33.928,10-0-0,1-1-1,Wario,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2017-05-01,"1'44""092",X treme,,<1,36.170,33.969,33.953,10-0-0,1-1-1,Wario,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2017-05-01,"1'43""967",X treme,,1,36.065,33.931,33.971,10-0-0,1-1-1,Wario,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2017-05-02,"1'43""853",X treme,,<1,35.951,33.952,33.950,10-0-0,1-1-1,Wario,Biddybuggy,Azure Roller,MKTV Parafoil,Super Bell Subway
2017-05-02,"1'43""763",X treme,,<1,35.924,33.918,33.921,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Azure Roller,Waddle Wing,Super Bell Subway
2017-05-02,"1'43""702",X treme,,3,35.958,33.885,33.859,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Azure Roller,Wario Wing,Super Bell Subway
2017-05-05,"1'43""487",X treme,,<1,35.884,33.856,33.747,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2017-05-05,"1'43""391",X treme,,6,36.010,33.719,33.662,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2017-05-11,"1'43""302",X treme,,23,35.886,33.731,33.685,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2017-06-03,"1'43""255",X treme,,<1,35.782,33.730,33.743,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2017-06-03,"1'43""225",X treme,,11,35.851,33.705,33.669,10-0-0,1-1-1,Donkey Kong,Pipe Frame,Azure Roller,Paper Glider,Super Bell Subway
2017-06-14,"1'43""192",X treme,,94,35.861,33.645,33.686,10-0-0,1-1-1,Donkey Kong,Pipe Frame,Azure Roller,Cloud Glider,Super Bell Subway
2017-08-05,"1'43""192",Lyte,,42,35.825,33.646,33.721,10-0-0,1-1-1,Roy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2017-09-16,"1'43""176",K4I,,1,35.853,33.594,33.729,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2017-09-17,"1'43""113",K4I,,1,35.816,33.589,33.708,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Azure Roller,Cloud Glider,Super Bell Subway
2017-09-18,"1'43""000",K4I,,82,35.752,33.574,33.674,10-0-0,1-1-1,Donkey Kong,Biddybuggy,Roller,Cloud Glider,Super Bell Subway
2017-12-09,"1'42""930",vxlocity,,60,35.778,33.603,33.549,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Cloud Glider,Super Bell Subway
2018-02-07,"1'42""869",Swift,,1,35.794,33.499,33.576,10-0-0,1-1-1,Waluigi,Biddybuggy,Roller,Cloud Glider,Super Bell Subway
2018-02-08,"1'42""797",K4I,,121,35.839,33.480,33.478,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2018-06-09,"1'42""784",mei,,<1,35.772,33.514,33.498,10-0-0,1-1-1,Roy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2018-06-09,"1'42""664",K4I,,<1,35.728,33.492,33.444,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2018-06-09,"1'42""603",K4I,,22,35.695,33.429,33.479,10-0-0,1-1-1,Waluigi,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2018-07-01,"1'42""504",めめ,,<1,35.724,33.349,33.431,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Super Bell Subway
2018-07-01,"1'42""444",めめ,,<1,35.723,33.403,33.318,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Super Bell Subway
2018-07-01,"1'42""433",Swift,,<1,35.747,33.281,33.405,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2018-07-01,"1'42""284",おまえモナー,,<1,35.786,33.216,33.282,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider,Super Bell Subway
2018-07-01,"1'42""185",Swift,,1,35.616,33.301,33.268,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2018-07-02,"1'42""138",おまえモナー,,<1,35.558,33.295,33.285,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider,Super Bell Subway
2018-07-02,"1'42""055",おまえモナー,,<1,35.513,33.271,33.271,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider,Super Bell Subway
2018-07-02,"1'42""039",Axel,,<1,35.629,33.219,33.191,10-0-0,1-1-1,Lemmy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2018-07-02,"1'42""013",Axel,,1,35.545,33.209,33.259,10-0-0,1-1-1,Lemmy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2018-07-03,"1'41""996",Axel,,4,35.595,33.207,33.194,9-1-0,1-1-1,Lemmy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2018-07-07,"1'41""972",K4I,,1,35.544,33.273,33.155,10-0-0,1-1-1,Baby Rosalina,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2018-07-08,"1'41""887",めめ,,70,35.598,33.228,33.061,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Super Bell Subway
2018-09-16,"1'41""843",めめ,,6,35.532,33.180,33.131,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Roller,Paper Glider,Super Bell Subway
2018-09-22,"1'41""772",おまえモナー,,128,35.491,33.177,33.104,10-0-0,1-1-1,Baby Rosalina,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2019-01-28,"1'41""765",Darren,,1,35.512,33.118,33.135,10-0-0,1-1-1,Baby Peach,Biddybuggy,Roller,Paper Glider,Super Bell Subway
2019-01-29,"1'41""681",おまえモナー,,156,35.531,33.084,33.066,10-0-0,1-1-1,Lemmy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2019-07-04,"1'41""666",ths,,4,35.580,31.958,34.128,10-0-0,1-2-0,Baby Rosalina,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2019-07-08,"1'41""638",K4I,,3,35.532,31.988,34.118,10-0-0,1-2-0,Lemmy,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2019-07-11,"1'41""619",Army,,16,35.576,31.894,34.149,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2019-07-27,"1'41""576",めめ,,4,35.463,31.966,34.147,10-0-0,1-2-0,Baby Rosalina,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2019-07-31,"1'41""495",Darren,,1,35.504,31.842,34.149,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider,Super Bell Subway
2019-08-01,"1'41""489",Army,,1,35.507,31.841,34.141,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2019-08-02,"1'41""445",Army,,388,35.422,31.925,34.098,10-0-0,1-2-0,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2020-08-24,"1'41""402",Lemon,,7,35.439,32.891,33.072,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2020-08-31,"1'41""277",Lemon,,37,35.459,32.816,33.002,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2020-10-07,"1'41""224",¥146,,10,35.441,32.775,33.008,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Flower Glider,Super Bell Subway
2020-10-17,"1'41""169",¥146,,1,35.326,32.794,33.049,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Flower Glider,Super Bell Subway
2020-10-18,"1'41""136",¥146,,4,35.384,32.840,32.912,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Flower Glider,Super Bell Subway
2020-10-22,"1'41""053",¥146,,37,35.349,32.742,32.962,10-0-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Flower Glider,Super Bell Subway
2020-11-28,"1'41""043",Panda,,1,35.126,32.982,32.935,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2020-11-29,"1'40""990",Army,,<1,35.181,32.895,32.914,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2020-11-29,"1'40""929",Army,,1,35.151,32.904,32.874,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2020-11-30,"1'40""920",Army,,1,35.075,32.876,32.969,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2020-12-01,"1'40""888",Army,,79,35.149,32.853,32.886,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Flower Glider,Super Bell Subway
2021-02-18,"1'40""885",Army,,<1,35.076,32.879,32.930,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2021-02-18,"1'40""873",Army,,2,35.049,32.903,32.921,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2021-02-20,"1'40""836",Army,,<1,35.051,32.837,32.948,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2021-02-20,"1'40""817",Army,,108,35.023,32.894,32.900,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2021-06-08,"1'40""756",Army,,<1,35.045,32.885,32.826,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2021-06-08,"1'40""731",Army,,1,35.099,32.781,32.851,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2021-06-09,"1'40""704",Army,,<1,35.039,32.848,32.817,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2021-06-09,"1'40""629",Army,,378,35.000,32.844,32.785,10-0-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Parachute,Super Bell Subway
2022-06-22,"1'40""608",¥146,,2,34.927,32.861,32.820,9-1-0,1-1-1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2022-06-24,"1'40""589",Army,,1,34.932,32.852,32.805,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2022-06-25,"1'40""577",Army,,1,34.970,32.828,32.779,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
2022-06-26,"1'40""557",Army,,<1,34.901,32.874,32.782,9-1-0,1-1-1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider,Super Bell Subway
